FIPS,POP2020,Other Christian Denominations_adh,Mainline Protestant_adh,Liturgical/Traditional_adh,Other_adh,Evangelical/Fundamentalist_adh,Judaism_adh,Hinduism_adh,Buddhism_adh,Islam_adh
13017,17194,8.149999999999999,2.88,1.7399999999999998,8.95,55.230000000000004,0.0,0.0,0.0,0.0
51520,17219,168.3,38.99,46.36000000000001,149.5,33.78,0.0,0.0,0.0,0.0
51685,17219,76.67,6.97,20.91,51.980000000000004,2.61,0.0,0.0,0.0,0.0
13075,17229,1.88,1.76,0.0,3.48,42.33,0.0,0.0,0.0,0.0
17181,17244,20.18,8.309999999999999,5.22,12.64,38.09,0.0,0.0,0.0,0.0
5135,17271,17.72,1.77,4.59,17.08,80.05,0.0,0.0,0.0,0.0
32013,17285,222.89999999999998,20.12,60.36,143.22000000000003,5.05,0.0,0.0,0.0,0.0
55103,17304,132.69,25.41,34.769999999999996,85.69999999999999,4.550000000000001,0.0,0.0,0.0,0.0
47023,17341,1.08,3.79,0.0,7.9,102.99999999999999,0.0,0.0,0.0,0.0
5043,17350,26.61,9.870000000000001,6.18,17.01,77.79,0.0,0.0,0.0,0.0
8097,17358,126.58,42.790000000000006,34.38,87.13,0.6000000000000001,3.89,0.0,0.0,0.0
8093,17390,103.88,9.36,28.08,72.16999999999999,0.99,0.0,0.0,0.0,0.0
37131,17471,3.7199999999999998,7.859999999999999,0.17,2.86,19.5,0.0,0.0,0.0,0.0
48287,17478,284.13,31.24,77.49,184.64,17.93,0.0,0.0,0.0,0.0
19055,17488,405.87,41.209999999999994,110.28,259.61,0.0,0.0,0.0,0.0,0.0
47139,17544,22.91,6.48,5.4,19.55,55.870000000000005,0.0,0.0,0.0,0.0
29163,17587,87.32,10.48,22.35,56.13,26.25,0.0,0.0,0.0,0.0
51141,17608,10.72,0.81,2.43,14.02,21.32,0.0,0.0,0.0,0.0
31159,17609,130.31,21.43,34.83,82.12,3.46,0.0,0.0,0.0,0.0
17067,17620,71.13,28.45,19.38,48.67999999999999,9.669999999999998,0.0,0.0,0.0,0.0
48051,17642,317.92999999999995,35.09,86.42999999999999,202.01,29.400000000000002,0.0,0.0,0.0,0.0
19059,17703,203.26999999999998,66.22,55.14,128.66,0.0,0.0,0.0,0.0,0.0
28159,17714,7.0,4.93,0.96,6.98,70.96000000000001,0.0,0.0,0.0,0.0
48133,17725,64.9,5.9,17.700000000000003,67.53,94.33,0.0,0.0,0.0,0.0
46065,17765,175.49,47.67,47.55,121.11999999999999,11.459999999999999,0.0,0.0,0.0,0.0
53055,17788,77.94,35.410000000000004,20.61,51.91,0.24,0.0,0.0,0.0,0.0
37011,17806,76.33,9.250000000000002,20.22,51.17,26.11,0.0,0.0,0.0,0.0
51101,17810,51.03999999999999,17.9,14.019999999999998,37.36,19.54,0.0,0.0,0.0,0.0
12041,17864,16.08,1.4,4.199999999999999,9.799999999999999,41.7,0.0,0.0,0.0,0.0
47075,17864,16.909999999999997,9.929999999999998,3.66,20.740000000000002,51.0,0.0,0.0,0.0,0.0
48503,17867,115.10999999999999,11.569999999999999,30.990000000000002,79.0,86.56,0.0,0.0,0.0,0.0
28007,17889,11.44,10.26,2.82,8.54,60.19,0.0,0.0,0.0,0.0
36097,17898,139.22,20.880000000000003,37.68,87.92,1.23,0.0,0.0,0.0,0.0
47171,17928,24.06,2.11,6.33,16.83,31.369999999999997,0.0,0.0,0.0,0.0
37015,17934,7.55,10.33,1.35,8.5,46.739999999999995,0.0,0.0,0.0,0.0
26079,17939,22.22,1.88,5.64,18.009999999999998,6.78,0.0,0.0,0.0,0.0
47091,17948,9.469999999999999,0.84,2.52,17.75,50.55,0.0,0.0,0.0,0.0
5053,17958,5.86,1.21,1.35,4.26,25.71,0.0,0.0,0.0,0.0
12079,17968,19.36,14.04,4.74,11.06,25.38,0.0,0.0,0.0,0.0
26019,17970,16.22,21.05,4.199999999999999,13.34,5.33,0.0,0.0,0.0,0.0
21207,17991,10.12,2.17,2.67,8.620000000000001,32.86,0.0,0.0,0.0,0.0
51175,17996,0.16,7.1,0.0,10.39,21.08,0.0,0.0,0.0,0.0
13025,18021,0.34,0.42,0.0,0.0,28.46,0.0,0.0,0.0,0.0
13011,18035,0.0,0.0,0.0,29.11,45.65,0.0,0.0,0.0,0.0
55113,18074,177.81,39.440000000000005,47.94,116.12,1.24,0.0,0.0,0.0,0.0
29003,18135,28.24,6.199999999999999,7.4399999999999995,34.34,13.5,0.0,0.0,0.0,0.0
42093,18136,157.35000000000002,39.379999999999995,41.730000000000004,98.2,1.9600000000000002,0.0,0.0,0.0,0.0
13019,18160,48.510000000000005,4.83,13.23,38.85,31.87,0.0,0.0,0.0,0.0
51570,18170,298.43,36.1,81.39,198.5,64.00999999999999,0.0,0.0,0.0,0.0
29229,18188,15.950000000000001,3.2,3.09,14.299999999999999,70.93,0.0,0.0,0.0,0.0
48035,18235,44.55,12.68,12.149999999999999,30.32,45.010000000000005,0.0,0.0,0.0,0.0
28131,18333,15.830000000000002,2.91,4.050000000000001,12.34,21.67,0.0,0.0,0.0,0.0
28031,18340,0.68,7.11,0.0,5.64,42.97,0.0,0.0,0.0,0.0
20087,18368,94.77000000000001,9.220000000000002,25.68,64.66,16.23,0.0,0.0,0.0,0.0
48163,18385,114.05000000000001,10.3,30.900000000000002,72.10000000000001,9.68,0.0,0.0,0.0,0.0
20041,18402,166.36,21.84,45.0,109.56,5.050000000000001,0.0,0.0,0.0,0.0
13001,18444,12.8,3.49,2.82,9.02,51.42,0.0,0.0,0.0,0.0
37199,18470,46.209999999999994,12.150000000000002,11.97,30.910000000000004,23.3,0.0,0.0,0.0,0.0
51193,18477,71.39,41.33,19.47,55.55,16.75,0.0,0.0,0.0,0.0
29186,18479,388.07,35.89999999999999,105.75,248.64,10.28,0.0,0.0,0.0,0.0
47049,18489,7.889999999999999,0.57,1.71,10.75,25.909999999999997,0.0,0.0,0.0,0.0
13171,18500,4.08,1.64,0.0,2.7,47.459999999999994,0.0,0.0,0.0,0.0
19031,18505,90.72999999999999,26.159999999999997,24.54,58.07,0.0,0.0,0.0,0.0,0.0
45049,18561,9.71,9.129999999999999,2.37,19.750000000000004,30.06,0.0,0.0,0.0,0.0
5121,18571,44.099999999999994,3.75,11.25,27.87,93.5,0.0,0.0,0.0,0.0
48117,18583,221.79000000000002,19.91,59.730000000000004,148.36,44.47,0.0,0.0,0.0,0.0
48003,18610,163.56,14.78,44.339999999999996,120.66,42.31999999999999,0.0,0.0,0.0,0.0
28025,18636,13.419999999999998,12.080000000000002,3.0,10.97,46.32,0.0,0.0,0.0,0.0
37185,18642,11.719999999999999,14.080000000000002,2.79,15.41,14.329999999999998,0.0,0.0,0.0,0.0
19157,18662,81.76,21.949999999999996,21.72,52.019999999999996,12.700000000000001,0.0,0.0,0.0,0.0
2050,18666,164.94,14.95,141.65,125.08,0.27,0.0,0.0,0.0,0.0
17033,18679,58.730000000000004,6.92,15.330000000000002,37.86,24.75,0.0,0.0,0.0,0.0
22029,18687,16.759999999999998,1.46,4.38,17.6,42.46,0.0,0.0,0.0,0.0
8089,18690,166.69000000000003,20.37,44.910000000000004,106.4,23.389999999999997,0.0,0.0,0.0,0.0
21097,18692,30.36,6.739999999999999,7.89,18.41,31.479999999999997,0.0,0.0,0.0,0.0
39125,18806,112.97000000000001,14.090000000000002,29.43,75.21000000000001,20.919999999999998,0.0,0.0,0.0,0.0
27055,18843,306.46,76.97999999999999,83.58,195.87,0.0,0.0,0.0,0.0,0.0
28141,18850,2.79,0.6000000000000001,0.6000000000000001,4.58,68.1,0.0,0.0,0.0,0.0
45081,18862,35.98,12.870000000000001,8.399999999999999,30.57,13.43,0.0,0.0,0.0,0.0
13231,18889,3.53,1.11,0.0,5.19,56.08,0.0,0.0,0.0,0.0
21001,18903,8.950000000000001,0.66,1.98,7.0,25.83,0.0,0.0,0.0,0.0
13133,18915,200.49,30.87,54.42,133.69,19.25,0.0,0.0,0.0,0.0
40091,18941,10.06,8.370000000000001,2.37,17.36,57.51,0.0,0.0,0.0,0.0
29157,18956,463.78999999999996,42.08,126.24,296.14,8.370000000000001,0.0,0.0,0.0,0.0
27161,18968,245.3,59.92000000000001,66.9,157.63,2.17,0.0,0.0,0.0,0.0
47085,18990,46.38999999999999,7.84,12.299999999999999,31.65,70.96000000000001,0.0,0.0,0.0,0.0
6027,19016,193.98,17.669999999999998,52.29,124.44,5.92,0.0,0.0,0.0,0.0
55047,19018,219.70999999999998,41.489999999999995,58.199999999999996,136.85,1.59,0.0,0.0,0.0,0.0
1013,19051,7.07,13.100000000000001,1.5,15.63,65.46000000000001,0.0,0.0,0.0,0.0
5003,19062,9.7,8.41,1.02,8.149999999999999,114.02,0.0,0.0,0.0,0.0
54047,19111,17.51,3.11,4.61,12.21,10.16,0.0,0.0,0.0,0.0
1107,19123,6.450000000000001,14.31,1.6800000000000002,8.31,50.08,0.0,0.0,0.0,1.93
16045,19123,85.69999999999999,12.54,22.799999999999997,53.199999999999996,5.999999999999999,0.0,0.0,0.0,0.0
46005,19149,133.85999999999999,25.46,36.089999999999996,95.71999999999998,6.68,0.0,0.0,0.0,0.0
18123,19170,222.45999999999998,23.500000000000004,60.33,143.07,13.85,0.0,0.0,0.0,0.0
35041,19191,296.97,27.72,80.82000000000001,193.84000000000003,41.84,0.0,0.0,0.0,2.41
24029,19198,142.78,83.88999999999999,38.64,90.42,7.92,0.0,0.0,0.0,0.0
5113,19221,29.05,3.5999999999999996,7.290000000000001,26.11,44.71000000000001,0.0,0.0,0.0,0.0
21099,19288,22.36,1.4400000000000002,2.34,7.33,35.91,0.0,0.0,0.0,0.0
1091,19323,25.32,20.9,6.24,31.07,57.879999999999995,0.0,0.0,0.0,0.0
37149,19328,113.71,48.61,30.06,72.36,20.93,0.0,0.0,0.0,0.0
20021,19362,34.66,4.51,8.850000000000001,23.54,26.95,0.0,0.0,0.0,0.0
29015,19394,16.39,8.030000000000001,3.87,12.280000000000001,29.65,0.0,0.0,0.0,0.0
35028,19419,235.81,45.769999999999996,64.11,149.59,13.409999999999998,0.0,0.0,0.0,0.0
48161,19435,26.14,2.71,6.959999999999999,33.73,36.269999999999996,0.0,0.0,0.0,0.67
8015,19476,177.37,25.16,48.12,120.69999999999999,16.64,0.0,0.0,0.0,0.0
19097,19485,312.32,61.519999999999996,84.81,199.94,0.0,0.0,0.0,0.0,0.0
21215,19490,19.8,2.72,5.4,13.370000000000001,37.05,0.0,0.0,0.0,0.0
55067,19491,361.46,39.88,98.28,231.89000000000001,9.669999999999998,0.0,0.0,0.0,0.0
40001,19495,6.66,0.51,1.53,23.520000000000003,47.54,0.0,0.0,0.0,0.0
19065,19509,163.34999999999997,52.89,43.86,102.34,1.19,0.0,0.0,0.0,0.0
1087,19532,6.199999999999999,18.24,1.32,13.06,18.45,0.0,0.0,0.0,1.45
22037,19539,15.100000000000001,9.07,3.84,13.31,37.66,0.0,0.0,0.0,0.0
21231,19555,11.38,1.67,2.67,7.0,65.75,0.0,0.0,0.0,0.0
21155,19581,243.89,22.45,66.17999999999999,155.44,23.74,0.0,0.0,0.0,0.0
56023,19581,40.99,7.55,10.92,31.1,2.51,0.0,0.0,0.0,0.0
21213,19594,27.42,5.07,6.87,16.54,61.129999999999995,0.0,0.0,0.0,0.0
49013,19596,13.71,1.12,3.3600000000000003,8.650000000000002,5.550000000000001,0.0,0.0,0.0,0.0
13105,19637,13.39,7.140000000000001,3.42,14.749999999999998,38.76,0.0,0.0,0.0,0.0
12059,19653,7.470000000000001,1.7,1.62,6.83,46.75,0.0,0.0,0.0,0.23
48177,19653,447.87000000000006,48.49000000000001,121.80000000000001,289.39,28.18,0.0,0.0,0.0,0.0
48253,19663,96.63999999999999,11.549999999999999,26.28,62.03,68.98,0.0,0.0,0.0,0.0
30053,19677,25.32,8.45,5.58,15.260000000000002,14.49,0.0,0.0,0.0,0.0
29217,19707,33.5,14.97,8.370000000000001,23.130000000000003,32.95,0.0,0.0,0.0,0.0
13229,19716,0.0,0.51,0.0,3.04,60.51,0.0,0.0,0.0,0.0
17041,19740,201.6,18.5,51.12,124.35,14.139999999999999,0.0,0.0,0.0,0.0
1099,19772,8.82,11.809999999999999,2.19,8.65,61.099999999999994,0.0,0.0,0.0,0.0
22041,19774,15.11,1.98,3.5999999999999996,18.509999999999998,63.790000000000006,0.0,0.0,0.0,0.0
28153,19779,6.86,2.2300000000000004,1.5,3.5,60.800000000000004,0.0,0.0,0.0,0.0
6063,19790,210.48999999999998,26.059999999999995,56.699999999999996,137.25,6.33,0.0,0.0,0.0,0.0
48457,19798,38.14,4.79,10.08,27.310000000000002,48.769999999999996,0.0,0.0,0.0,0.0
47173,19802,22.769999999999996,2.07,6.209999999999999,14.489999999999998,32.34,0.0,0.0,0.0,0.0
18147,19810,212.74,25.3,58.019999999999996,139.32,10.88,0.0,0.0,0.0,0.0
48123,19824,178.48000000000002,32.32,48.21,113.45000000000002,13.600000000000001,0.0,0.0,0.0,0.0
18117,19867,27.17,2.06,6.18,17.39,28.200000000000003,0.0,0.0,0.0,0.0
47159,19904,1.3699999999999999,2.47,0.0,3.77,41.07,0.0,0.0,0.0,0.0
55119,19913,313.16,53.75999999999999,85.61999999999999,198.06,1.1400000000000001,0.0,0.0,0.0,0.0
13091,19925,9.4,2.7199999999999998,2.25,8.76,55.69,0.0,0.0,0.0,0.0
46035,19956,254.17,62.309999999999995,69.12,165.64,5.93,0.0,0.0,0.0,0.0
48337,19965,71.8,6.41,19.23,49.03,50.67,0.0,0.0,0.0,0.0
13303,19988,6.449999999999999,5.89,1.1400000000000001,8.959999999999999,41.43,0.0,0.0,0.0,0.0
27091,20025,287.78999999999996,68.72000000000001,78.24,183.37,2.51,0.0,0.0,0.0,0.0
22083,20043,13.14,8.950000000000001,3.3000000000000003,9.55,63.04,0.0,0.0,0.0,0.0
5057,20065,29.78,11.93,7.26,20.43,63.510000000000005,0.0,0.0,0.0,0.0
19191,20070,251.15,105.74000000000001,68.46000000000001,159.74,2.4299999999999997,0.0,0.0,0.0,0.0
47041,20080,20.06,3.3499999999999996,5.31,12.04,54.02,0.0,0.0,0.0,0.0
13211,20097,45.599999999999994,18.62,12.18,36.169999999999995,37.38,0.0,0.0,0.0,0.0
48057,20106,294.25,31.12,79.83,187.45999999999998,41.900000000000006,0.0,0.0,3.32,0.0
13081,20128,13.620000000000001,8.83,2.79,9.14,45.08,0.0,0.0,0.0,0.0
48489,20164,147.88,13.75,39.63,93.96000000000001,6.58,0.0,0.0,0.0,0.0
20099,20184,114.21,17.33,30.450000000000003,74.82000000000001,22.81,0.0,0.0,0.0,0.0
22093,20192,1055.17,95.79,287.37,675.78,13.840000000000002,0.0,0.0,0.0,0.0
21017,20252,39.6,11.89,10.8,25.94,34.72,0.0,0.0,0.0,0.0
5149,20263,36.2,4.03,9.48,23.3,52.53,0.0,0.0,0.0,0.0
35027,20269,244.83,34.4,66.15,156.77,28.22,0.0,0.0,0.0,0.0
18015,20306,60.12,6.149999999999999,14.309999999999999,36.64,9.360000000000001,0.0,0.0,0.0,0.0
48285,20337,681.4599999999999,70.81,185.7,438.16999999999996,21.13,0.0,0.0,0.0,0.0
21051,20345,4.81,0.73,0.8699999999999999,4.24,32.39,0.0,0.0,0.0,0.0
51027,20355,1.4500000000000002,0.1,0.30000000000000004,1.44,29.48,0.0,0.0,0.0,0.0
49007,20412,166.02999999999997,23.44,45.239999999999995,106.59,1.5,0.0,0.0,0.0,0.0
21027,20432,160.52,17.96,42.78,105.5,20.16,0.0,0.0,0.0,0.0
56041,20450,22.11,9.510000000000002,5.85,17.22,5.19,0.0,0.0,0.0,0.0
37079,20451,2.58,4.29,0.0,6.65,7.19,0.0,0.0,0.0,0.0
54043,20463,0.0,0.0,0.0,0.0,20.669999999999995,0.0,0.0,0.0,0.0
40153,20470,171.89999999999998,18.39,46.589999999999996,112.07999999999998,45.010000000000005,0.0,0.0,0.0,0.0
18075,20478,91.22,11.86,22.919999999999998,54.42999999999999,16.94,0.0,0.0,0.0,0.0
18049,20480,29.990000000000002,3.46,8.01,24.009999999999998,8.530000000000001,0.0,0.0,0.0,0.0
19087,20482,46.06,12.979999999999999,12.0,30.71,3.08,0.0,0.0,0.0,0.0
51079,20552,18.75,6.0,3.96,12.400000000000002,8.06,0.0,0.0,0.0,0.0
48089,20557,431.86,58.27,117.18,273.42,17.49,0.0,0.0,0.0,0.0
55061,20563,526.27,58.74,143.37,335.21,0.0,0.0,0.0,0.0,0.0
19019,20565,220.46999999999997,34.32,58.41,139.20999999999998,0.39,0.0,0.0,0.0,0.0
21003,20588,14.5,1.63,3.06,14.28,19.71,0.0,0.0,0.0,0.0
45011,20589,22.86,2.05,5.04,18.22,61.24,0.0,0.0,0.0,0.25
25007,20600,63.449999999999996,25.27,17.009999999999998,39.69,3.3299999999999996,4.61,0.0,0.0,0.0
13199,20613,14.349999999999998,5.79,3.51,15.95,40.18000000000001,0.0,0.0,0.0,0.0
53001,20613,220.9,26.13,58.62,139.77,24.8,0.0,0.0,0.0,0.0
48233,20617,41.120000000000005,4.42,10.92,36.050000000000004,63.62,0.0,0.0,0.0,0.0
19105,20646,167.53,50.97,45.69,106.61,2.58,0.0,0.0,0.0,0.0
55001,20654,55.010000000000005,10.91,14.850000000000001,34.650000000000006,1.46,0.0,0.0,0.0,0.0
5029,20715,93.32,11.659999999999998,25.11,62.39999999999999,64.38,0.0,0.0,0.0,0.0
22077,20758,415.09999999999997,54.42,112.71000000000001,266.36,13.76,0.0,0.0,0.0,0.0
19027,20760,515.13,50.72,140.49,338.74,3.77,0.0,0.0,0.0,0.0
26129,20770,48.71999999999999,9.25,12.93,35.08,24.699999999999996,0.0,0.0,0.0,0.0
13321,20784,0.96,1.9700000000000002,0.0,1.92,40.69,0.0,0.0,0.0,0.0
18153,20817,20.82,3.9400000000000004,5.5200000000000005,20.37,25.15,0.0,0.0,0.0,0.0
19021,20823,174.85000000000002,38.81999999999999,47.31,110.39,3.3500000000000005,0.0,0.0,0.0,0.0
48019,20851,280.75,40.410000000000004,76.11,188.91000000000003,19.519999999999996,0.0,0.0,0.0,0.0
31177,20865,113.75000000000001,41.82,30.900000000000002,79.77000000000001,2.66,0.0,0.0,0.0,0.0
27039,20867,112.72999999999999,67.61000000000001,30.18,70.94999999999999,25.759999999999998,0.0,0.0,0.0,0.0
17145,20945,110.38,15.309999999999999,30.06,73.63,22.130000000000003,0.0,0.0,0.0,0.0
45039,20948,9.54,32.97,2.25,10.879999999999999,36.83,0.0,0.0,0.0,0.0
17173,20990,85.12,9.67,23.009999999999998,54.83,25.810000000000002,0.0,0.0,0.0,0.0
29141,21006,53.49999999999999,6.449999999999999,12.93,30.409999999999997,31.22,0.0,0.0,0.0,0.0
47129,21035,3.5100000000000002,4.57,0.44999999999999996,17.209999999999997,32.49,0.0,0.0,0.0,0.0
22007,21039,587.45,54.28,159.96,374.43,5.31,0.0,0.0,0.0,0.0
22111,21107,32.55,2.84,8.52,21.54,98.4,0.0,0.0,0.0,0.0
5083,21131,81.02,11.9,21.78,53.66,73.99000000000001,0.0,0.0,0.0,0.0
55053,21145,77.31,31.709999999999997,19.71,47.17,5.6,0.0,0.0,0.0,0.0
29049,21184,52.36,4.76,14.28,34.26,23.72,0.0,0.0,0.0,0.0
37115,21193,32.22,13.899999999999999,8.55,20.94,37.79,0.0,0.0,0.0,0.0
48179,21227,165.44,22.009999999999998,44.67,116.76,62.290000000000006,0.0,0.0,0.0,0.0
27045,21228,121.52000000000001,95.27000000000001,31.92,76.08000000000001,2.0100000000000002,0.0,0.0,0.0,0.0
29147,21241,162.26,14.64,43.92,102.48,32.43,0.0,0.0,0.0,0.0
48299,21243,86.6,10.62,23.4,64.00999999999999,29.03,0.0,0.0,0.0,0.0
28079,21275,3.6700000000000004,3.9499999999999997,0.6000000000000001,2.9,46.18000000000001,0.0,0.0,0.0,0.0
28101,21291,6.63,2.35,1.47,5.07,52.510000000000005,0.0,0.0,0.0,0.0
18119,21321,12.209999999999999,0.94,2.82,15.98,17.509999999999998,0.0,0.0,0.0,0.0
27057,21344,79.82,26.23,21.419999999999998,53.489999999999995,5.75,0.0,0.0,0.0,0.0
48341,21358,94.7,8.5,25.5,79.35,45.98,0.0,0.0,0.0,0.61
54109,21382,8.02,0.7,2.0999999999999996,16.5,8.42,0.0,0.0,0.0,0.0
40139,21384,215.94,20.229999999999997,58.349999999999994,142.09,39.15,0.0,0.0,0.0,0.0
27157,21387,403.37,76.35000000000001,110.01,257.3,1.13,0.0,0.0,0.0,0.0
28027,21390,47.0,19.7,10.56,26.28,75.55,0.0,0.0,0.0,0.0
5019,21446,16.98,3.6499999999999995,3.51,17.189999999999998,67.43,0.0,0.0,0.0,0.0
17051,21488,159.95,16.59,43.47,102.13,23.919999999999998,0.0,0.0,0.0,0.0
17083,21512,216.14000000000001,21.05,58.800000000000004,139.76000000000002,14.919999999999998,0.0,0.0,0.0,0.0
49041,21522,28.31,2.51,7.529999999999999,19.15,0.8,0.0,0.0,0.0,0.0
8075,21528,180.87,19.759999999999998,49.08,119.49,6.3100000000000005,0.0,0.0,0.0,0.0
48219,21537,238.34000000000003,22.869999999999997,64.65,155.03,60.910000000000004,0.0,0.0,0.0,0.0
21133,21548,2.6300000000000003,0.14,0.42000000000000004,1.44,30.849999999999998,0.0,0.0,0.0,0.0
37091,21552,22.259999999999998,6.35,5.5200000000000005,28.75,39.83,0.0,0.0,0.0,0.0
51169,21576,4.66,0.37,1.1099999999999999,4.58,28.11,0.0,0.0,0.0,0.0
31043,21582,283.03000000000003,34.95,77.19,181.78,12.74,0.0,0.0,0.0,0.72
38093,21593,161.55,60.73,43.44,101.36,6.789999999999999,0.0,0.0,0.0,0.0
48165,21598,119.57,10.87,32.61,77.47999999999999,46.599999999999994,0.0,0.0,0.0,0.0
16067,21613,126.63999999999999,15.180000000000001,33.99,80.93,7.409999999999999,0.0,0.0,0.0,0.0
48281,21627,143.98000000000002,24.05,39.0,99.25999999999999,32.24,0.0,0.0,0.0,0.0
28043,21629,27.880000000000003,17.03,6.93,18.67,71.08000000000001,0.0,0.0,0.0,0.0
13189,21632,31.57,7.119999999999999,7.949999999999999,26.55,48.8,0.0,0.0,0.0,0.0
31067,21704,79.80999999999999,65.96999999999998,21.54,55.79,5.0,0.0,0.0,0.0,0.0
13205,21755,12.38,2.55,2.7600000000000002,8.05,41.8,0.0,0.0,0.0,0.0
12123,21796,17.57,7.5600000000000005,4.47,18.73,32.31,0.0,0.0,0.0,0.0
54005,21809,5.52,1.08,1.5,6.48,34.58,0.0,0.0,0.0,0.0
28139,21815,8.53,3.3200000000000003,1.9500000000000002,6.57,94.12,0.0,0.0,0.0,0.0
6011,21839,430.4,40.56999999999999,117.03,274.99,4.1499999999999995,0.0,0.0,0.0,0.0
51147,21849,53.28,22.23,14.129999999999999,36.489999999999995,10.39,0.0,0.0,0.0,0.87
47151,21850,0.99,0.09,0.27,10.969999999999999,27.33,0.0,0.0,0.0,0.0
39175,21900,203.17,39.15,55.41,131.89,4.140000000000001,0.0,0.0,0.0,0.0
29083,21946,54.8,6.179999999999999,14.28,35.28,35.62,0.0,0.0,0.0,0.0
20175,21964,179.45999999999998,18.540000000000003,47.82,118.32,30.72,0.0,0.0,0.0,0.0
1111,21967,6.25,2.2800000000000002,1.5,11.15,48.769999999999996,0.0,0.0,0.0,0.0
37117,22031,19.560000000000002,8.53,4.7700000000000005,14.400000000000002,30.86,0.0,0.0,0.0,0.0
17085,22035,241.01,43.04,65.73,154.64,0.8999999999999999,0.0,0.0,0.0,0.0
13237,22047,1.51,8.309999999999999,0.0,4.94,14.05,0.0,0.0,0.0,0.0
37007,22055,35.519999999999996,23.580000000000002,9.39,32.79,35.38,0.0,0.0,0.0,0.0
48225,22066,90.53999999999999,11.4,24.599999999999998,67.50999999999999,48.480000000000004,0.0,0.0,0.0,0.0
48293,22146,111.19999999999999,15.35,29.549999999999997,75.63,60.27,0.0,0.0,0.0,0.0
22085,22155,167.25,15.9,45.39,112.82000000000001,59.79,0.0,0.0,0.0,0.0
22043,22169,9.24,1.41,2.52,8.36,44.6,0.0,0.0,0.0,0.0
51105,22173,6.09,0.75,1.23,2.87,46.29,0.0,0.0,0.0,0.0
19123,22190,48.92,27.78,12.57,34.96,15.58,0.0,0.0,0.0,0.0
51820,22196,219.37,48.35,58.83,140.69,27.0,0.0,0.0,0.0,0.0
39105,22210,14.57,4.83,3.63,16.080000000000002,18.39,0.0,0.0,0.0,0.0
31155,22278,250.06,41.82,67.98,159.7,0.0,0.0,0.0,0.0,0.0
53003,22285,67.44,8.01,17.73,47.2,2.1100000000000003,0.0,0.0,0.0,0.0
27105,22290,325.70000000000005,60.75,89.61000000000001,206.33,6.78,0.0,0.0,0.0,0.0
1007,22293,0.09,3.81,0.0,4.84,45.61,0.0,0.0,0.0,0.0
26089,22301,142.34,24.390000000000004,38.82,96.99000000000001,0.63,0.0,0.0,0.0,0.0
20191,22382,113.36000000000001,12.500000000000002,30.630000000000003,73.03,23.729999999999997,0.0,0.0,0.0,0.0
40009,22410,32.93,2.87,8.61,29.1,83.84,0.0,0.0,0.0,0.0
48365,22491,74.03999999999999,11.89,19.65,51.01,41.45,0.0,0.0,0.0,0.0
47133,22511,1.64,0.18,0.0,2.62,60.410000000000004,0.0,0.0,0.0,0.0
54009,22559,91.78,14.490000000000002,26.11,59.38,19.270000000000003,0.0,0.0,0.0,0.0
19183,22565,158.06,17.360000000000003,41.76,100.22999999999999,1.1099999999999999,0.0,0.0,0.0,0.0
21167,22641,33.269999999999996,12.28,8.76,24.86,52.72,0.0,0.0,0.0,0.0
5103,22650,14.48,13.370000000000003,1.7399999999999998,29.529999999999994,136.24,0.0,0.0,0.0,0.0
51163,22650,2.75,20.45,0.03,8.21,15.25,0.0,0.0,0.0,0.0
21115,22680,14.28,1.17,3.51,10.17,31.58,0.0,0.0,0.0,0.0
53039,22735,92.89999999999999,9.35,24.36,58.599999999999994,15.039999999999997,0.0,0.0,0.0,0.0
37033,22736,0.72,3.66,0.0,7.22,17.22,0.0,0.0,0.0,0.0
22003,22750,167.36,16.83,44.82,108.97999999999999,37.28,0.0,0.0,0.0,0.0
13107,22768,15.270000000000001,5.67,3.96,10.16,20.24,0.0,0.0,0.0,0.0
18047,22785,219.34000000000003,22.92,59.82000000000001,141.34000000000003,10.24,0.0,0.0,0.0,0.0
5027,22801,17.200000000000003,9.86,3.96,29.410000000000004,64.08,0.0,0.0,0.0,0.0
13267,22842,11.120000000000001,3.31,2.64,12.25,26.439999999999998,0.0,0.0,0.0,0.0
26133,22891,78.28,13.419999999999998,20.549999999999997,50.959999999999994,8.58,0.0,0.0,0.0,0.0
51127,22945,49.980000000000004,21.380000000000003,13.440000000000001,33.540000000000006,15.5,0.0,0.0,0.0,0.0
5111,22965,7.6899999999999995,1.71,1.83,15.42,84.54,0.0,0.0,0.0,0.0
51670,23033,51.949999999999996,16.71,14.83,40.66,36.81,0.0,0.0,0.0,0.0
55125,23047,114.63,19.820000000000004,31.02,82.84,1.0,0.0,0.0,0.0,0.0
29055,23056,26.300000000000004,3.4400000000000004,6.720000000000001,19.28,18.41,0.0,0.0,0.0,0.0
1025,23087,16.4,11.08,3.0,11.530000000000001,88.85,0.0,0.0,0.0,0.0
5123,23090,6.670000000000001,7.140000000000001,0.8400000000000001,5.290000000000001,62.33,0.0,0.0,0.0,0.0
54027,23093,21.64,4.29,5.13,13.829999999999998,16.169999999999998,0.0,0.0,0.0,0.0
29177,23158,6.92,2.8200000000000003,1.47,8.340000000000002,28.37,0.0,0.0,0.0,0.0
29119,23303,30.049999999999997,8.96,7.77,24.27,31.86,0.0,0.0,0.0,0.0
