FIPS,POP2020,Other Christian Denominations_adh,Mainline Protestant_adh,Liturgical/Traditional_adh,Other_adh,Evangelical/Fundamentalist_adh,Judaism_adh,Hinduism_adh,Buddhism_adh,Islam_adh,total_adh
48267,4286,11.32,5.279999999999999,0.0,5.27,17.1,0.0,0.0,0.0,0.0,38.97
46039,4295,12.53,47.09,0.0,10.71,0.0,0.0,0.0,0.0,0.0,70.33000000000001
46091,4306,15.79,38.03,0.0,9.73,0.0,0.0,0.0,0.0,0.0,63.55
16003,4379,16.3,0.0,0.0,5.94,4.41,0.0,0.0,0.0,0.0,26.650000000000002
53069,4422,5.12,3.2600000000000002,0.0,11.99,0.7,0.0,0.0,0.0,0.0,21.07
17013,4437,19.61,3.3600000000000003,0.0,0.0,7.53,0.0,0.0,0.0,0.0,30.5
35019,4452,53.95,0.0,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,0.0,57.25
48333,4456,10.1,4.08,0.0,4.49,59.47,0.0,0.0,0.0,0.0,78.14
40043,4484,8.01,0.0,0.0,4.68,58.64,0.0,0.0,0.0,0.0,71.33
32017,4499,6.25,0.4,0.0,2.0,2.8,0.0,0.0,0.0,0.0,11.45
21105,4521,4.16,4.47,0.0,0.0,87.03999999999999,0.0,0.0,0.0,0.0,95.66999999999999
8095,4530,27.15,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,33.53
30061,4535,7.94,0.0,0.0,6.88,1.96,0.0,0.0,0.0,0.0,16.78
13249,4547,0.0,6.11,0.0,0.0,74.31,0.0,0.0,0.0,0.0,80.42
42023,4547,17.37,5.48,0.0,4.4,0.44,0.0,0.0,0.0,0.0,27.69
32021,4554,7.16,0.55,0.0,1.1,9.84,0.0,0.0,0.0,0.0,18.65
31123,4555,15.83,11.969999999999999,1.21,3.51,8.2,0.0,0.0,0.0,0.0,40.72
55037,4558,16.26,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28
16071,4564,2.83,0.53,0.0,0.0,1.18,0.0,0.0,0.0,0.0,4.54
37095,4589,2.83,2.31,0.0,0.0,10.09,0.0,0.0,0.0,0.0,15.23
56017,4621,9.26,3.16,0.0,0.0,10.93,0.0,0.0,0.0,0.0,23.35
31065,4636,8.61,6.77,0.0,2.16,8.11,0.0,0.0,0.0,0.0,25.65
19159,4663,8.379999999999999,2.17,0.0,1.07,0.62,0.0,0.0,0.0,0.0,12.239999999999998
20157,4674,15.06,14.84,0.0,1.93,7.51,0.0,0.0,0.0,0.0,39.339999999999996
48103,4675,28.28,0.0,0.0,3.42,26.33,0.0,0.0,0.0,0.0,58.03
29171,4681,5.45,0.0,0.0,3.2,40.25,0.0,0.0,0.0,0.0,48.9
8027,4704,13.95,1.3,0.0,9.57,5.1,0.0,0.0,0.0,0.0,29.92
29199,4716,32.67,1.36,0.0,0.0,15.86,0.0,0.0,0.0,0.0,49.89
30065,4730,11.919999999999998,2.6,0.0,2.16,0.21,0.0,0.0,0.0,0.0,16.89
5013,4739,0.63,4.16,0.0,12.03,39.58,0.0,0.0,0.0,0.0,56.4
8121,4817,9.18,0.95,0.0,2.08,3.45,0.0,0.0,0.0,0.0,15.66
21039,4826,3.4,0.0,0.0,12.43,42.33,0.0,0.0,0.0,0.0,58.16
48247,4838,89.43,1.03,0.0,0.0,1.01,0.0,0.0,0.0,0.0,91.47000000000001
2070,4857,6.01,1.05,24.4,1.03,2.99,0.0,0.0,0.0,0.0,35.48
8091,4874,10.89,5.9,0.0,4.92,0.59,0.0,0.0,0.0,0.0,22.3
51045,4892,0.37,0.0,0.0,2.45,25.939999999999998,0.0,0.0,0.0,0.0,28.759999999999998
20163,4919,31.51,0.65,0.0,7.12,19.94,0.0,0.0,0.0,0.0,59.22
17059,4946,21.23,1.29,0.0,0.0,17.59,0.0,0.0,0.0,0.0,40.11
17171,4949,10.22,1.92,0.0,6.06,11.780000000000001,0.0,0.0,0.0,0.0,29.98
30101,4971,8.379999999999999,21.139999999999997,0.0,8.81,4.949999999999999,0.0,0.0,0.0,0.0,43.28
20147,4981,14.510000000000002,15.720000000000002,0.0,8.03,25.34,0.0,0.0,0.0,0.0,63.60000000000001
48483,4990,2.74,0.12,0.0,0.0,21.34,0.0,0.0,0.0,0.0,24.2
38021,4999,21.06,28.330000000000002,0.0,4.26,10.82,0.0,0.0,0.0,0.0,64.47
47137,5001,0.0,0.0,0.0,0.0,34.760000000000005,0.0,0.0,0.0,0.0,34.760000000000005
31169,5034,9.31,41.78,0.0,3.97,6.24,0.0,0.0,0.0,0.0,61.300000000000004
40007,5049,9.92,0.22,0.0,0.0,30.759999999999998,0.0,0.0,0.0,0.0,40.9
49017,5083,6.02,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,6.7299999999999995
36041,5107,42.65,3.7600000000000007,0.0,8.42,0.65,0.0,0.0,0.63,0.0,56.11
16063,5127,4.47,0.29,0.0,5.85,2.09,0.0,0.0,0.0,0.0,12.7
31161,5127,17.240000000000002,6.710000000000001,0.0,12.68,0.0,0.0,0.0,0.0,0.0,36.63
48107,5133,31.97,0.0,0.0,0.97,37.58,0.0,0.0,0.0,0.0,70.52
20171,5151,26.34,0.6,0.0,0.0,5.78,0.0,0.0,0.0,0.0,32.72
27011,5166,21.930000000000003,36.22,0.0,4.45,2.54,0.0,0.0,0.0,0.0,65.14000000000001
46077,5187,21.4,49.74,0.0,2.33,0.0,0.0,0.0,0.0,0.0,73.47
17153,5193,0.0,7.800000000000001,0.0,11.55,37.18,0.0,0.0,0.0,0.0,56.53
54105,5194,4.35,0.31,0.0,0.0,5.1899999999999995,0.0,0.0,0.0,0.0,9.849999999999998
29035,5202,5.779999999999999,0.37,0.0,2.88,31.73,0.0,0.0,0.0,0.0,40.76
31143,5214,16.38,16.42,0.0,1.53,0.0,0.0,0.0,0.0,0.0,34.33
13301,5215,0.0,17.14,0.0,5.75,45.72,0.0,0.0,0.0,0.0,68.61
48119,5230,0.65,1.45,0.0,6.08,34.04,0.0,0.0,0.0,0.0,42.22
2016,5232,3.06,0.0,8.03,6.88,0.19,0.0,0.0,0.0,0.0,18.16
48317,5237,20.18,0.0,0.0,2.86,30.71,0.0,0.0,0.0,0.0,53.75
46041,5239,24.95,11.160000000000002,0.0,2.29,1.41,0.0,0.0,0.0,0.0,39.809999999999995
17003,5240,3.8200000000000003,0.9,0.0,0.0,21.18,0.0,0.0,0.0,0.0,25.9
46015,5247,12.959999999999999,20.270000000000003,0.0,14.68,1.32,0.0,0.0,0.0,0.0,49.230000000000004
20189,5250,11.24,0.0,0.0,4.38,22.740000000000002,0.0,0.0,0.0,0.0,38.36
40029,5266,2.9400000000000004,0.97,0.0,1.52,46.150000000000006,0.0,0.0,0.0,0.0,51.580000000000005
48195,5285,18.79,3.25,0.0,2.27,35.23,0.0,0.0,0.0,0.0,59.53999999999999
31097,5290,11.8,10.450000000000001,0.0,0.0,0.0,0.0,0.0,0.47,0.0,22.72
29005,5305,1.89,9.11,0.0,1.73,7.01,0.0,0.0,0.0,0.0,19.740000000000002
13259,5314,0.0,18.52,0.0,0.0,12.31,0.0,0.0,0.0,0.0,30.83
46129,5315,21.29,28.660000000000004,0.0,24.01,1.4300000000000002,0.0,0.0,0.0,0.0,75.39000000000001
40067,5337,5.41,0.0,0.0,0.0,78.64000000000001,0.0,0.0,0.0,0.0,84.05000000000001
26095,5339,17.46,8.23,0.0,6.74,2.96,0.0,0.0,0.0,0.0,35.39
2290,5343,15.91,37.39,1.91,7.11,1.41,0.0,0.0,0.0,0.0,63.72999999999999
38049,5345,16.15,38.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54
31011,5379,47.95,17.369999999999997,0.0,0.0,0.56,0.0,0.0,0.0,0.0,65.88
48205,5382,5.57,0.0,0.0,16.72,16.08,0.0,0.0,0.0,0.0,38.37
20127,5386,9.19,5.25,0.0,0.0,7.13,0.0,0.0,0.0,0.0,21.57
17175,5400,16.89,6.220000000000001,0.0,0.0,3.13,0.0,0.0,0.0,0.0,26.24
48153,5402,21.08,0.8,0.0,0.0,35.63,0.0,0.0,0.0,0.0,57.510000000000005
27087,5411,26.220000000000002,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.39
48207,5416,11.54,3.19,0.0,0.0,74.75,0.0,0.0,0.0,0.0,89.48
46037,5449,23.47,34.24,0.0,0.0,1.5,0.0,0.0,0.0,0.0,59.21
31031,5455,19.27,10.760000000000002,0.0,1.83,2.5300000000000002,0.0,0.0,0.0,0.0,34.39
20137,5459,9.49,1.32,0.0,3.66,33.29,0.0,0.0,0.0,0.0,47.76
20077,5485,3.76,3.96,0.0,3.1,26.93,0.0,0.0,0.0,0.0,37.75
40055,5491,9.98,0.0,0.0,6.01,55.75,0.0,0.0,0.0,0.0,71.74
40033,5527,6.01,0.47,0.0,0.0,61.36,0.0,0.0,0.0,0.0,67.84
20201,5530,29.66,10.21,0.0,0.0,7.1499999999999995,0.0,0.0,0.0,0.0,47.02
31059,5551,14.41,18.47,0.0,0.0,0.72,0.0,0.0,0.0,0.0,33.599999999999994
13037,5573,0.0,2.87,0.0,0.0,29.37,0.0,0.0,0.0,0.0,32.24
48305,5596,25.04,0.55,0.0,2.68,40.6,0.0,0.0,0.0,0.0,68.87
27031,5600,10.02,16.38,0.0,3.57,0.16,0.0,0.0,0.0,0.0,30.13
31051,5606,14.0,39.239999999999995,0.0,2.14,1.11,0.0,0.0,0.0,0.0,56.489999999999995
22023,5617,35.5,0.0,0.0,2.67,28.89,0.0,0.0,0.0,0.0,67.06
46123,5624,23.88,13.67,0.0,3.56,1.77,0.0,0.0,0.0,0.0,42.88
17155,5637,25.509999999999998,7.68,0.0,0.89,1.56,0.0,0.0,0.0,0.0,35.64
27081,5640,32.16,42.64,0.0,0.0,1.77,0.0,0.0,0.0,0.0,76.57
8011,5650,8.940000000000001,1.65,0.0,0.0,1.46,0.0,0.0,0.0,0.0,12.05
20069,5653,28.18,0.0,0.0,6.19,18.22,0.0,0.0,0.0,0.0,52.589999999999996
19009,5674,11.84,25.720000000000002,0.0,0.0,1.06,0.0,0.0,0.0,0.0,38.620000000000005
8073,5675,19.220000000000002,3.42,0.0,5.64,5.18,0.0,0.0,0.0,0.0,33.46
46087,5682,22.7,16.810000000000002,0.0,5.37,0.0,0.0,0.0,0.0,0.0,44.88
40003,5699,7.97,0.25,0.0,3.16,28.09,0.0,0.0,0.0,0.0,39.47
38073,5703,17.509999999999998,38.94,0.0,2.98,1.3,0.0,0.0,0.0,0.0,60.72999999999999
48411,5730,14.71,0.49,0.0,0.0,58.19,0.0,0.0,0.0,0.0,73.39
13263,5733,0.0,5.720000000000001,0.0,0.0,24.950000000000003,0.0,0.0,0.0,0.0,30.67
32015,5734,42.95,0.16,0.0,0.0,8.129999999999999,0.0,0.0,0.0,0.0,51.239999999999995
20143,5735,5.2,4.22,0.0,14.82,0.0,0.0,0.0,0.0,0.0,24.240000000000002
51580,5737,6.26,6.69,0.0,13.25,28.060000000000002,0.0,0.0,0.0,0.0,54.260000000000005
2198,5753,5.56,1.1,0.0,3.48,9.13,0.0,0.0,0.0,0.0,19.270000000000003
51595,5766,8.49,3.75,0.0,31.25,22.150000000000002,0.0,0.0,0.0,3.31,68.95
20123,5796,36.64,6.2299999999999995,0.0,3.45,2.0100000000000002,0.0,0.0,0.0,0.0,48.33
48065,5807,8.06,0.0,0.0,1.55,39.18,0.0,0.0,0.0,0.0,48.79
8047,5808,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26131,5816,14.899999999999999,10.620000000000001,0.0,0.0,0.62,0.0,0.0,0.0,0.0,26.14
48169,5816,18.88,1.1,0.0,2.58,17.98,0.0,0.0,0.0,0.0,40.540000000000006
42113,5840,23.49,1.7,0.46,3.94,1.83,0.0,0.0,0.0,0.0,31.42
31167,5842,8.8,10.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.64
21057,5888,0.68,3.1100000000000003,0.0,1.19,32.92,0.0,0.0,0.0,0.0,37.900000000000006
30015,5895,27.28,3.3600000000000003,0.0,1.68,3.7500000000000004,0.0,0.0,0.0,0.0,36.07
19173,5896,5.91,5.24,0.0,4.07,8.02,0.0,0.0,0.0,0.0,23.240000000000002
30073,5898,27.84,7.09,0.0,17.07,3.07,0.0,0.0,0.0,0.0,55.07
50009,5920,13.55,0.88,0.0,1.69,0.0,0.0,0.0,0.0,0.0,16.12
8025,5922,8.85,0.24,0.0,23.13,0.39,0.0,0.0,0.0,0.0,32.61
20181,5927,19.619999999999997,2.43,0.0,8.77,7.17,0.0,0.0,0.0,0.0,37.989999999999995
18115,5940,0.0,4.74,0.0,3.37,16.82,0.0,0.0,0.0,0.0,24.93
38005,5964,39.86,24.43,0.0,0.0,0.94,0.0,0.0,0.0,0.0,65.22999999999999
29211,5999,13.17,0.18,0.0,10.0,29.669999999999998,0.0,0.0,0.0,0.0,53.019999999999996
13201,6000,0.4,0.0,0.0,6.67,38.370000000000005,0.0,0.0,0.0,0.0,45.440000000000005
20073,6016,6.03,5.87,0.0,0.0,20.78,0.0,0.0,0.0,0.0,32.68
27051,6074,7.36,51.76,0.0,16.46,0.41,0.0,0.0,0.0,0.0,75.99
29179,6096,0.43,0.0,0.0,4.43,51.290000000000006,0.0,0.0,0.0,0.0,56.150000000000006
29205,6103,6.04,0.0,0.0,0.98,31.240000000000002,0.0,0.0,0.0,0.0,38.260000000000005
31035,6104,12.33,25.2,0.0,0.0,6.05,0.0,0.0,0.0,0.0,43.58
21165,6113,0.49,0.33,0.0,6.54,11.620000000000001,0.0,0.0,0.0,0.0,18.98
48377,6131,57.9,1.68,0.0,6.52,4.15,0.0,0.0,0.0,0.0,70.25
55051,6137,29.93,2.38,0.0,8.96,0.65,0.0,0.0,0.0,0.0,41.92
54071,6143,12.61,9.26,0.0,7.65,14.1,0.0,0.0,0.0,0.0,43.62
29075,6162,5.94,1.36,0.0,0.0,49.35,0.0,0.0,0.0,0.0,56.650000000000006
46057,6164,5.95,14.16,0.0,2.03,0.0,0.0,0.0,0.0,0.0,22.14
47175,6168,1.18,0.0,0.0,3.24,18.79,0.0,0.0,0.0,0.0,23.21
28119,6176,2.72,6.67,0.0,3.24,35.660000000000004,0.0,0.0,0.0,0.0,48.290000000000006
19143,6192,11.19,22.94,0.0,1.61,0.0,0.0,0.0,0.0,0.0,35.74
30099,6226,33.36,11.41,0.0,9.23,8.32,0.0,0.0,0.0,0.0,62.32
54013,6229,0.0,0.0,0.0,7.71,5.659999999999999,0.0,0.0,0.0,0.0,13.37
17009,6244,13.37,0.51,0.0,0.0,4.69,0.0,0.0,0.0,0.0,18.57
17047,6245,0.0,0.39,0.0,0.0,43.25,0.0,0.0,0.0,0.0,43.64
20145,6253,12.95,3.19,0.0,8.32,12.25,0.0,0.0,0.0,0.0,36.71
5147,6269,0.48,1.21,0.0,0.0,30.310000000000002,0.0,0.0,0.0,0.0,32.0
51021,6270,0.54,3.05,0.0,2.39,8.95,0.0,0.0,0.0,0.0,14.93
31003,6295,23.76,5.02,0.0,4.77,8.69,0.0,0.0,0.0,0.0,42.239999999999995
5073,6308,0.0,3.74,0.0,3.17,30.729999999999997,0.0,0.0,0.0,0.0,37.64
46101,6336,17.99,23.58,0.0,16.76,0.0,0.0,0.0,0.0,0.0,58.33
46115,6361,24.52,19.53,0.0,12.73,0.19,0.0,0.0,0.0,0.0,56.97
8109,6368,18.05,0.0,0.0,0.0,1.9500000000000002,0.0,0.0,0.39,0.0,20.39
16007,6372,2.82,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9899999999999998
20053,6376,10.34,11.459999999999999,0.0,0.0,1.22,0.0,0.0,0.0,0.0,23.019999999999996
38009,6379,13.5,28.03,0.0,0.0,0.27,0.0,0.0,0.0,0.0,41.800000000000004
17071,6387,2.35,3.08,0.0,2.51,5.62,0.0,0.0,0.0,0.0,13.559999999999999
13283,6406,0.64,0.0,0.0,2.34,26.23,0.0,0.0,0.0,0.0,29.21
13243,6425,3.91,1.72,0.0,4.28,36.89,0.0,0.0,0.0,0.0,46.8
27107,6441,9.69,51.22,0.0,0.78,0.0,0.0,0.0,0.0,0.0,61.69
47127,6461,0.74,2.32,0.0,0.0,20.9,0.0,0.0,0.0,0.0,23.959999999999997
31093,6475,37.58,5.5200000000000005,0.0,2.32,0.0,0.0,0.0,0.0,0.0,45.42
5039,6482,2.33,6.510000000000001,0.0,7.71,28.15,0.0,0.0,0.0,0.0,44.7
19185,6497,15.72,1.45,0.0,3.69,9.14,0.0,0.0,0.0,0.0,30.000000000000004
27167,6506,19.220000000000002,24.39,0.0,3.07,0.0,0.0,0.0,0.0,0.0,46.68
21075,6515,5.85,4.37,0.0,6.29,39.67,0.0,0.0,0.0,0.0,56.18
8103,6529,3.3899999999999997,1.59,0.0,0.0,6.460000000000001,0.0,0.0,0.0,0.0,11.440000000000001
51181,6561,0.0,8.01,0.0,24.84,14.34,0.0,0.0,0.0,0.0,47.19
21237,6562,0.72,0.0,0.0,11.28,15.190000000000001,0.0,0.0,0.0,0.0,27.19
19071,6605,8.25,6.29,0.0,1.51,6.370000000000001,0.0,0.0,0.0,0.0,22.42
51097,6608,2.8099999999999996,0.11,0.0,0.0,34.69,0.0,0.0,0.0,0.0,37.61
29045,6634,7.48,8.53,0.0,4.22,8.58,0.0,0.0,0.0,0.0,28.809999999999995
51530,6641,5.75,2.27,0.0,11.32,7.66,0.0,0.0,0.0,0.0,27.0
32027,6650,16.15,0.5900000000000001,0.0,0.0,2.87,0.0,0.0,0.0,0.0,19.61
47067,6662,0.45,0.0,0.0,3.0,75.41,0.0,0.0,0.0,0.0,78.86
48075,6664,4.4399999999999995,0.36,0.0,1.5,28.630000000000003,0.0,0.0,0.0,0.0,34.93
48283,6664,75.51,0.36,0.0,0.0,8.43,0.0,0.0,0.0,0.0,84.30000000000001
31099,6688,9.24,21.6,0.0,0.0,1.35,0.0,0.0,0.0,0.0,32.190000000000005
20167,6691,16.41,21.54,0.0,0.0,4.14,0.0,0.0,0.0,0.0,42.09
27073,6719,20.76,59.77000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.53000000000002
51640,6720,2.78,2.59,0.0,21.43,19.52,0.0,0.0,0.0,0.0,46.31999999999999
31021,6722,10.05,17.79,0.0,0.0,1.46,0.0,0.0,0.0,0.0,29.3
48391,6741,33.23,4.13,0.0,5.04,37.74,0.0,0.0,0.0,0.0,80.14
13065,6749,0.0,4.12,0.0,4.45,29.89,0.0,0.0,0.0,0.0,38.46
54093,6762,9.350000000000001,1.38,0.0,11.83,6.630000000000001,0.0,0.0,0.0,0.0,29.190000000000005
31173,6773,6.69,18.13,0.0,4.87,1.1600000000000001,0.0,0.0,0.0,0.0,30.85
51036,6773,0.0,2.5,0.0,2.21,34.68,0.0,0.0,0.0,0.0,39.39
30007,6774,6.22,2.48,0.0,0.0,0.49,0.0,0.0,0.0,0.0,9.19
5095,6799,1.69,7.18,0.0,0.0,40.18,0.0,0.0,0.0,0.0,49.05
2240,6808,6.109999999999999,1.96,0.0,4.7,11.580000000000002,0.0,0.0,0.0,0.0,24.35
8055,6820,12.93,0.0,0.0,6.3,1.3,0.0,0.0,0.0,0.0,20.53
56045,6838,18.400000000000002,0.55,0.0,2.19,2.92,0.0,0.0,0.0,0.0,24.060000000000002
38067,6844,18.64,30.64,0.0,0.0,1.9,0.0,0.0,0.0,0.0,51.18
20197,6877,7.27,2.94,0.0,2.18,1.76,0.0,0.0,0.0,0.0,14.149999999999999
17169,6902,2.45,0.55,0.0,0.0,15.85,0.0,0.0,0.0,0.0,18.85
48017,6904,24.32,0.0,0.0,9.41,22.3,0.0,0.0,0.0,0.0,56.03
30077,6946,11.170000000000002,0.74,0.0,2.88,4.9,0.0,0.0,0.0,0.0,19.690000000000005
40141,6968,12.0,1.3900000000000001,0.0,1.44,57.86,0.0,0.0,0.0,0.0,72.69
48437,6971,9.889999999999999,0.89,0.0,0.0,50.47,0.0,0.0,0.0,0.0,61.25
42053,6973,6.7700000000000005,2.83,0.0,4.16,2.87,0.0,0.0,0.0,0.0,16.630000000000003
46047,6973,14.21,6.529999999999999,0.0,8.6,1.5499999999999998,0.0,0.0,0.0,0.0,30.890000000000004
46009,7003,18.72,16.07,0.0,8.059999999999999,0.0,0.0,0.0,0.0,0.0,42.849999999999994
19093,7005,10.76,15.27,0.0,1.43,0.0,0.0,0.0,0.0,0.0,27.46
47095,7005,0.0,2.4099999999999997,0.0,12.28,36.06,0.0,0.0,0.0,1.16,51.91
48175,7012,14.5,6.38,0.0,1.0,13.309999999999999,0.0,0.0,0.0,0.0,35.19
16029,7027,3.77,0.37,0.0,0.0,0.47,0.0,0.0,0.0,0.0,4.609999999999999
29203,7031,0.72,0.34,0.0,2.13,25.32,0.0,0.0,0.0,0.0,28.51
30005,7044,21.3,5.76,0.0,2.46,6.16,0.0,0.0,0.0,0.0,35.68000000000001
49001,7072,7.07,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,8.120000000000001
31127,7074,7.6899999999999995,22.799999999999997,0.0,1.84,5.81,0.0,0.0,0.0,0.0,38.14
48047,7076,61.75,0.0,0.0,4.24,4.34,0.0,0.0,0.0,0.0,70.33
19151,7078,23.33,7.23,0.0,0.0,0.38,0.0,0.0,0.0,0.0,30.939999999999998
8063,7087,23.09,8.59,0.0,4.23,12.39,0.0,0.0,0.0,0.0,48.3
18161,7087,4.1899999999999995,0.93,0.0,5.08,5.8100000000000005,0.0,0.0,0.0,0.0,16.009999999999998
2063,7102,6.260000000000001,4.04,1.37,9.57,5.75,0.0,0.0,0.0,0.0,26.990000000000002
48111,7115,11.36,2.08,0.0,2.81,23.52,0.0,0.0,0.0,0.0,39.769999999999996
53019,7178,18.91,0.48,0.0,5.57,1.4300000000000002,0.0,0.0,0.0,0.0,26.39
56011,7181,11.34,1.45,0.0,2.23,4.01,0.0,0.0,0.0,0.0,19.03
19177,7203,13.59,1.29,0.0,5.14,5.68,0.0,0.0,0.0,0.0,25.7
5101,7225,0.97,0.0,0.0,0.69,21.68,0.0,0.0,0.0,0.0,23.34
41023,7233,9.45,0.95,0.0,5.94,3.3299999999999996,0.0,0.0,0.0,0.0,19.669999999999998
31095,7240,5.050000000000001,30.13,0.0,4.14,2.06,0.0,0.0,0.0,0.0,41.38
28063,7260,6.17,7.569999999999999,0.0,0.0,7.15,0.0,0.0,0.0,0.0,20.89
50013,7293,32.91,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.79
31139,7317,17.74,13.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.79
55091,7318,28.45,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.82
51678,7320,24.15,6.6,0.0,40.98,10.96,0.0,0.0,0.0,0.0,82.69
51157,7348,5.23,3.1,0.0,4.35,17.009999999999998,0.0,0.0,0.0,0.0,29.689999999999998
20067,7352,35.56,0.14,0.0,4.08,17.14,0.0,0.0,0.0,0.0,56.92
21063,7354,0.0,0.0,0.0,1.36,2.42,0.0,0.0,0.0,0.0,3.7800000000000002
48069,7371,39.02,0.0,0.0,2.04,28.759999999999998,0.0,0.0,0.0,0.0,69.82
41063,7391,8.39,1.45,0.0,0.81,7.92,0.0,0.0,0.38,0.0,18.95
21129,7395,2.99,0.35000000000000003,0.0,1.49,20.21,0.0,0.0,0.0,0.0,25.04
29041,7408,24.96,3.5300000000000002,0.0,0.0,14.71,0.0,0.0,0.0,0.0,43.2
54021,7408,1.93,0.37,0.0,1.89,2.68,0.0,0.0,0.0,0.0,6.869999999999999
46067,7427,17.36,18.3,0.0,14.690000000000001,0.9,0.0,0.0,0.0,0.0,51.24999999999999
8065,7436,28.869999999999997,1.5299999999999998,0.0,0.0,0.03,0.0,0.0,0.0,0.0,30.43
19195,7443,4.28,35.800000000000004,0.0,0.0,2.57,0.0,0.0,0.0,0.0,42.650000000000006
22035,7459,4.65,2.05,0.0,0.0,19.439999999999998,0.0,0.0,0.0,0.0,26.139999999999997
8021,7461,27.599999999999998,0.47,0.0,0.0,1.19,0.0,0.0,0.0,0.0,29.259999999999998
20095,7470,31.1,0.7899999999999999,0.0,0.0,9.78,0.0,0.0,0.0,0.0,41.67
13309,7471,0.0,4.74,0.0,0.0,20.299999999999997,0.0,0.0,0.0,0.0,25.04
41025,7495,12.27,2.12,0.0,0.0,2.36,0.0,0.0,0.0,0.0,16.75
19001,7496,8.459999999999999,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41
13197,7498,0.0,8.43,0.0,0.93,18.47,0.0,0.0,0.0,0.0,27.83
20043,7510,4.62,4.39,0.0,0.0,18.79,0.0,0.0,0.0,0.0,27.799999999999997
21181,7537,6.6,1.85,0.0,0.0,20.700000000000003,0.0,0.0,0.0,0.0,29.150000000000002
5025,7550,0.0,1.32,0.0,0.0,19.79,0.0,0.0,0.0,0.0,21.11
46051,7556,23.82,24.06,0.0,0.0,2.65,0.0,0.0,0.0,0.0,50.529999999999994
29057,7569,0.65,0.76,0.0,0.0,44.19,0.0,0.0,0.0,0.0,45.599999999999994
19135,7577,21.980000000000004,0.92,0.0,7.26,7.9399999999999995,0.0,0.0,0.0,0.0,38.1
30105,7578,7.49,10.58,0.0,0.0,3.18,0.0,0.0,0.0,0.0,21.25
47027,7581,1.52,0.0,0.0,2.64,37.33,0.0,0.0,0.0,0.0,41.489999999999995
16015,7610,9.69,0.89,0.0,3.15,3.03,0.0,0.0,0.0,0.0,16.76
22081,7620,4.04,0.0,0.0,7.61,32.34,0.0,0.0,0.0,0.0,43.99
48307,7630,12.46,0.8,0.0,8.78,20.82,0.0,0.0,0.0,0.0,42.86
19053,7645,14.16,0.58,0.0,3.4,7.05,0.0,0.0,0.0,0.0,25.19
28009,7646,0.0,2.4899999999999998,0.0,5.89,57.53,0.0,0.0,0.0,0.0,65.91
54073,7653,3.18,0.44,0.0,3.27,10.05,0.0,0.0,0.0,0.0,16.94
49025,7667,4.65,0.83,0.0,5.22,0.0,0.0,0.0,0.0,0.0,10.7
31121,7668,10.15,2.9,0.0,4.56,1.35,0.0,0.0,0.0,0.0,18.96
28037,7675,0.0,1.75,0.0,3.91,57.22,0.0,0.0,0.0,0.0,62.879999999999995
48083,7684,9.110000000000001,1.38,0.0,13.4,33.58,0.0,0.0,0.0,0.0,57.47
56043,7685,16.06,5.34,0.0,1.3,13.19,0.0,0.0,0.0,0.0,35.89
13181,7690,0.0,4.16,0.0,8.84,29.46,0.0,0.0,0.0,0.0,42.46
48501,7694,45.97,0.0,0.0,7.15,26.5,0.0,0.0,0.0,0.0,79.62
21007,7728,2.81,5.69,0.0,6.86,63.54,0.0,0.0,0.0,0.0,78.9
1063,7730,4.24,11.969999999999999,0.0,0.0,7.8100000000000005,0.0,0.0,0.0,0.0,24.020000000000003
40093,7782,5.4,0.0,0.0,5.14,32.63,0.0,0.0,0.0,0.0,43.17
28053,7785,3.2800000000000002,5.04,0.0,2.57,21.32,0.0,0.0,0.0,0.0,32.21
48495,7791,14.25,0.0,0.0,0.64,34.46,0.0,0.0,0.0,0.0,49.35
2188,7793,6.790000000000001,5.72,0.0,0.0,2.98,0.0,0.0,0.0,0.0,15.490000000000002
54017,7808,2.1,0.7,0.0,7.04,4.84,0.0,0.0,0.0,0.0,14.68
13269,7816,0.0,3.56,0.0,3.84,31.950000000000003,0.0,0.0,0.0,0.0,39.35
5129,7828,2.66,0.0,0.0,7.92,21.09,0.0,0.0,0.0,0.0,31.67
20003,7836,34.75,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.0,46.18
54075,7869,9.84,3.2600000000000002,0.0,1.78,11.37,0.0,0.0,0.0,0.0,26.25
